!datetime	Flow_metersCubedPerSecond	Water_Temperature_celsius	Salinity_practicalSalinityUnits
2007-11-19 20:00:00	1.931024	0.96262978	0
2007-11-20 20:00:00	1.9143391	1.7703992	0
2007-11-21 20:00:00	1.9143391	5.7306573	0
2007-11-22 20:00:00	1.9143391	1.2888138	0
2007-11-23 20:00:00	1.9143391	0.96258829	0
2007-11-24 20:00:00	1.9143391	0.96262052	0
2007-11-25 20:00:00	1.9143391	1.8427476	0
2007-11-26 20:00:00	17.493931	5.4010902	0
2007-11-27 20:00:00	1.931024	0.99564801	0
2007-11-28 20:00:00	1.931024	1.9934945	0
2007-11-29 20:00:00	1.931024	1.0924383	0
2007-11-30 20:00:00	1.931024	0.96263349	0
2007-12-01 20:00:00	1.9143391	0.9626376	0
2007-12-02 20:00:00	17.18587	0.6566217	0
2007-12-03 20:00:00	1.931024	0.9626376	0
2007-12-04 20:00:00	1.9143391	0.9626376	0
2007-12-05 20:00:00	1.9143391	0.9626376	0
2007-12-06 20:00:00	1.9143391	0.9626376	0
2007-12-07 20:00:00	1.9143391	0.9626376	0
2007-12-08 20:00:00	1.9143391	0.9626376	0
2007-12-09 20:00:00	1.9143391	0.9626376	0
2007-12-10 20:00:00	1.9143391	0.9626376	0
2007-12-11 20:00:00	1.9143391	1.1521829	0
2007-12-12 20:00:00	1.9143391	0.96253999	0
2007-12-13 20:00:00	1.9143391	0.9626376	0
2007-12-14 20:00:00	1.9143391	0.9626376	0
2007-12-15 20:00:00	1.9143391	0.9626376	0
2007-12-16 20:00:00	1.9143391	0.9626376	0
2007-12-17 20:00:00	1.9143391	0.9626376	0
2007-12-18 20:00:00	1.9143391	0.9626376	0
2007-12-19 20:00:00	1.9143391	0.9626376	0
2007-12-20 20:00:00	1.9143391	0.9626376	0
2007-12-21 20:00:00	1.9143391	0.9626376	0
2007-12-22 20:00:00	1.8977292	1.1081146	0
2007-12-23 20:00:00	16.473313	1.7503594	0
2007-12-24 20:00:00	1.9143391	0.96388675	0
2007-12-25 20:00:00	1.9143391	0.96263523	0
2007-12-26 20:00:00	1.9143391	0.96508401	0
2007-12-27 20:00:00	1.9143391	1.0351631	0
2007-12-28 20:00:00	1.9143391	1.5864267	0
2007-12-29 20:00:00	1.9143391	0.99129747	0
2007-12-30 20:00:00	1.9143391	0.97061445	0
2007-12-31 20:00:00	1.9143391	0.9626376	0
2008-01-01 20:00:00	1.9143391	0.9626376	0
2008-01-02 20:00:00	1.9143391	0.9626376	0
2008-01-03 20:00:00	1.9143391	0.9626376	0
2008-01-04 20:00:00	1.9143391	0.9626376	0
2008-01-05 20:00:00	1.9143391	0.98544903	0
2008-01-06 20:00:00	1.9143391	2.6600806	0
2008-01-07 20:00:00	1.9143391	5.8382325	0
2008-01-08 20:00:00	1.9143391	6.7918684	0
2008-01-09 20:00:00	1.9143391	2.4210549	0
2008-01-10 20:00:00	16.294633	1.7090852	0
2008-01-11 20:00:00	1.931024	3.1254526	0
2008-01-12 20:00:00	1.931024	1.1535834	0
2008-01-13 20:00:00	1.931024	0.96260929	0
2008-01-14 20:00:00	1.931024	0.9626376	0
2008-01-15 20:00:00	1.931024	0.9626376	0
2008-01-16 20:00:00	1.931024	0.9626376	0
2008-01-17 20:00:00	1.931024	0.96538124	0
2008-01-18 20:00:00	1.931024	0.96196552	0
2008-01-19 20:00:00	1.931024	0.9626376	0
2008-01-20 20:00:00	1.931024	0.9626376	0
2008-01-21 20:00:00	1.931024	0.9626376	0
2008-01-22 20:00:00	1.931024	0.9626376	0
2008-01-23 20:00:00	1.931024	0.9626376	0
2008-01-24 20:00:00	1.931024	0.9626376	0
2008-01-25 20:00:00	1.931024	0.9626376	0
2008-01-26 20:00:00	1.931024	0.9626376	0
2008-01-27 20:00:00	1.931024	0.9626376	0
2008-01-28 20:00:00	1.9143391	0.96263705	0
2008-01-29 20:00:00	1.9143391	1.7740119	0
2008-01-30 20:00:00	1.9143391	0.96168775	0
2008-01-31 20:00:00	1.9143391	0.9626376	0
2008-02-01 20:00:00	1.9143391	1.3591189	0
2008-02-02 20:00:00	1.9143391	0.96161965	0
2008-02-03 20:00:00	1.9143391	0.9626376	0
2008-02-04 20:00:00	1.9143391	1.1916228	0
2008-02-05 20:00:00	1.9143391	2.1956489	0
2008-02-06 20:00:00	1.9143391	0.95798161	0
2008-02-07 20:00:00	1.9143391	0.9626376	0
2008-02-08 20:00:00	1.9143391	0.9626376	0
2008-02-09 20:00:00	1.9143391	0.962753	0
2008-02-10 20:00:00	1.9143391	0.96221054	0
2008-02-11 20:00:00	1.9143391	0.9626376	0
2008-02-12 20:00:00	8.6968167	0.69414909	0
2008-02-13 20:00:00	1.9143391	0.96134732	0
2008-02-14 20:00:00	1.9143391	0.9626376	0
2008-02-15 20:00:00	1.9143391	0.9626376	0
2008-02-16 20:00:00	1.9143391	0.9626376	0
2008-02-17 20:00:00	1.9143391	4.3485743	0
2008-02-18 20:00:00	19.653386	1.5707401	0
2008-02-19 20:00:00	1.931024	0.96255582	0
2008-02-20 20:00:00	1.931024	0.9626376	0
2008-02-21 20:00:00	1.931024	0.9626376	0
2008-02-22 20:00:00	1.931024	0.9626376	0
2008-02-23 20:00:00	1.931024	0.9626376	0
2008-02-24 20:00:00	1.931024	0.96263601	0
2008-02-25 20:00:00	1.931024	0.96263601	0
2008-02-26 20:00:00	1.931024	0.9626376	0
2008-02-27 20:00:00	1.931024	0.9626376	0
2008-02-28 20:00:00	1.9143391	0.9626376	0
2008-02-29 20:00:00	1.9143391	0.9626376	0
2008-03-01 20:00:00	1.9143391	0.9626376	0
2008-03-02 20:00:00	1.9143391	0.96262801	0
2008-03-03 20:00:00	1.9143391	2.9900989	0
2008-03-04 20:00:00	1.9143391	2.1475825	0
2008-03-05 20:00:00	1.9143391	0.96263501	0
2008-03-06 20:00:00	1.9143391	1.470208	0
2008-03-07 20:00:00	1.9143391	2.1150893	0
2008-03-08 20:00:00	20.492251	0.64944872	0
2008-03-09 20:00:00	1.931024	0.96244215	0
2008-03-10 20:00:00	1.931024	0.9626376	0
2008-03-11 20:00:00	1.931024	0.98601914	0
2008-03-12 20:00:00	1.931024	0.96255009	0
2008-03-13 20:00:00	1.931024	2.1882339	0
2008-03-14 20:00:00	1.931024	2.6477338	0
2008-03-15 20:00:00	1.931024	1.7552462	0
2008-03-16 20:00:00	1.9143391	0.96249499	0
2008-03-17 20:00:00	1.9143391	0.96260462	0
2008-03-18 20:00:00	1.9143391	1.1737685	0
2008-03-19 20:00:00	1.9143391	2.2273106	0
2008-03-20 20:00:00	1.9143391	0.96043232	0
2008-03-21 20:00:00	1.9143391	0.9626376	0
2008-03-22 20:00:00	1.9143391	0.9626376	0
2008-03-23 20:00:00	1.8977292	0.9626376	0
2008-03-24 20:00:00	1.8977292	0.96262136	0
2008-03-25 20:00:00	1.8977292	2.9144198	0
2008-03-26 20:00:00	1.8977292	2.8110144	0
2008-03-27 20:00:00	1.8977292	2.5499933	0
2008-03-28 20:00:00	1.8977292	0.95860119	0
2008-03-29 20:00:00	1.8977292	0.96246404	0
2008-03-30 20:00:00	1.8977292	1.2571137	0
2008-03-31 20:00:00	1.8977292	9.5248398	0
2008-04-01 20:00:00	1.8977292	4.461568	0
2008-04-02 20:00:00	17.516968	1.8805059	0
2008-04-03 20:00:00	1.9143391	3.2842363	0
2008-04-04 20:00:00	1.9143391	5.7799373	0
2008-04-05 20:00:00	1.9143391	5.1191086	0
2008-04-06 20:00:00	1.9143391	4.9310863	0
2008-04-07 20:00:00	1.9143391	4.6135373	0
2008-04-08 20:00:00	17.860016	6.5086417	0
2008-04-09 20:00:00	1.931024	8.8920758	0
2008-04-10 20:00:00	1.931024	5.501584	0
2008-04-11 20:00:00	18.311934	9.6018939	0
2008-04-12 20:00:00	18.726875	4.9367203	0
2008-04-13 20:00:00	1.964736	3.7544644	0
2008-04-14 20:00:00	1.964736	4.9267402	0
2008-04-15 20:00:00	18.062608	7.7157676	0
2008-04-16 20:00:00	1.9818	10.79168	0
2008-04-17 20:00:00	1.9818	13.353143	0
2008-04-18 20:00:00	1.9818	14.661072	0
2008-04-19 20:00:00	19.109786	10.068087	0
2008-04-20 20:00:00	1.9989635	11.306944	0
2008-04-21 20:00:00	1.9989635	13.152407	0
2008-04-22 20:00:00	1.9989635	15.433764	0
2008-04-23 20:00:00	1.9989635	13.963473	0
2008-04-24 20:00:00	1.9989635	11.389379	0
2008-04-25 20:00:00	1.9989635	8.8473468	0
2008-04-26 20:00:00	1.9989635	8.8592407	0
2008-04-27 20:00:00	1.9989635	6.6599412	0
2008-04-28 20:00:00	1.9989635	8.766784	0
2008-04-29 20:00:00	21.176058	4.3300754	0
2008-04-30 20:00:00	2.0161441	6.4939066	0
2008-05-01 20:00:00	2.0161441	8.6210739	0
2008-05-02 20:00:00	2.0161441	6.2787552	0
2008-05-03 20:00:00	2.0161441	7.5267777	0
2008-05-04 20:00:00	2.0161441	11.269053	0
2008-05-05 20:00:00	2.0161441	13.287688	0
2008-05-06 20:00:00	2.0161441	11.936932	0
2008-05-07 20:00:00	1.9989635	14.298497	0
2008-05-08 20:00:00	1.9989635	10.841988	0
2008-05-09 20:00:00	1.9989635	10.46864	0
2008-05-10 20:00:00	1.9989635	10.020649	0
2008-05-11 20:00:00	1.9989635	8.3322254	0
2008-05-12 20:00:00	1.9818	10.399232	0
2008-05-13 20:00:00	1.9818	12.714444	0
2008-05-14 20:00:00	1.9818	12.181798	0
2008-05-15 20:00:00	1.9818	12.028151	0
2008-05-16 20:00:00	1.9818	12.251888	0
2008-05-17 20:00:00	1.9818	12.590786	0
2008-05-18 20:00:00	1.9818	8.9138705	0
2008-05-19 20:00:00	1.9818	9.569751	0
2008-05-20 20:00:00	1.9818	11.446124	0
2008-05-21 20:00:00	1.9818	8.9908593	0
2008-05-22 20:00:00	1.9818	10.244976	0
2008-05-23 20:00:00	1.9818	11.214777	0
2008-05-24 20:00:00	1.9818	12.632633	0
2008-05-25 20:00:00	1.9818	15.822159	0
2008-05-26 20:00:00	1.9818	18.119505	0
2008-05-27 20:00:00	1.9818	9.7777754	0
2008-05-28 20:00:00	1.9818	10.878865	0
2008-05-29 20:00:00	1.9818	13.931572	0
2008-05-30 20:00:00	1.9818	17.009743	0
2008-05-31 20:00:00	1.964736	16.156626	0
2008-06-01 20:00:00	1.964736	14.4776	0
2008-06-02 20:00:00	1.964736	16.769485	0
